"user_id","rcp_sno","rating"
5,6883669,3
13,6857481,3
94,6891900,3
8,6881755,3
32,6855343,3
20,6495876,3
24,2475700,2
51,3352205,4
17,6891390,3
64,5396084,2
30,3489785,3
66,6886035,4
88,3489785,3
87,6907922,2
56,6837278,3
98,6874575,2
87,6904987,2
51,4145513,3
70,6862732,3
91,6877798,3
44,6873660,3
95,1849227,3
62,6872260,3
32,5985892,3
25,4969736,4
97,6869698,2
65,6872461,3
29,6684100,3
2,6831552,2
92,6869746,3
70,6845951,3
15,6858593,4
50,6864754,4
74,4955460,3
54,5404025,3
88,6739157,4
61,6890511,2
6,6886035,4
8,6839720,4
27,6832878,3
90,6862870,3
20,4484207,3
23,6842258,3
10,6833897,3
87,6878474,4
3,4101056,3
71,4384533,4
47,6900945,2
93,6788441,2
69,6838891,2
2,6897385,4
68,4908385,3
99,6694938,3
94,5272954,3
48,6592498,4
86,5367727,3
24,6894994,3
95,4009775,3
43,6838018,4
27,2686754,3
35,6884814,3
12,6908283,4
9,6842424,4
95,4542783,3
40,4869589,3
56,6871830,3
70,6834901,3
88,6087403,2
87,4630267,3
30,6895791,4
16,5367727,3
94,6832885,3
44,6839444,4
78,6879050,3
31,5028184,2
57,6872481,3
29,6899765,2
65,5159948,3
50,3604332,3
89,6888303,2
15,5423892,3
48,6871616,3
83,6845979,3
54,4364773,3
51,6842110,3
70,6856943,2
55,6841467,4
72,6829967,2
33,6884814,2
77,6850326,2
94,6906485,3
8,6869764,4
75,6870174,3
66,5846744,2
87,6506379,4
73,6888296,3
88,6835783,3
24,6864457,3
81,6915839,4
83,2307220,2
30,6852409,3
37,6852254,3
27,6895316,3
81,6853247,3
80,6864148,2
10,6864833,3
77,6882902,3
76,6871766,3
33,6832851,3
8,6870619,3
98,3527092,3
10,6854689,2
72,6852219,3
100,6876121,3
57,1712600,2
45,3609516,3
68,6868528,2
48,5897014,4
31,4764921,3
23,6873397,2
46,6856673,3
55,6866991,3
15,5756365,4
39,6870901,2
11,6841745,3
34,4584564,3
37,5671797,3
71,6894643,3
51,6854300,4
69,6847884,3
10,5211180,3
41,6915139,3
28,6840914,3
55,4900066,2
59,6881870,3
49,6881755,3
100,6881922,2
98,6866668,2
2,3832717,4
52,4511881,4
92,6871187,3
24,6893381,2
13,6852669,3
40,6905742,3
63,6865309,2
13,6926477,3
8,6850038,4
82,6875189,3
46,6874487,2
99,6899110,3
61,5746987,3
28,6835769,3
27,6840223,4
93,5211180,3
24,6855386,3
74,6862949,2
22,6833410,2
23,6866974,2
57,6874500,3
54,6869764,3
97,6829070,3
16,6137719,4
3,6850954,3
37,6871193,3
32,6871127,3
12,6858312,3
39,6832446,3
2,4232204,3
8,6117412,3
85,6829859,3
41,6871766,3
30,5985892,2
23,6867650,4
14,6857120,3
56,6870905,3
71,6842697,3
67,6885201,3
81,6880944,3
75,6866668,3
48,4869589,3
27,6867650,3
9,6875234,4
99,6873002,3
65,6871060,3
4,6916408,3
60,6864088,4
52,6877017,4
71,6870619,2
97,6837978,3
31,6855277,3
79,3993753,3
1,4567651,2
44,6854359,3
34,6831348,2
45,6852667,3
68,6873469,3
56,4601481,4
16,6894232,3
71,6868528,3
25,4908385,3
83,5796507,3
16,6833498,2
12,6869652,3
65,6855276,3
50,5897144,3
63,4009775,3
6,6894003,2
72,5410564,3
59,4356112,3
82,6858847,4
10,6854359,3
4,6856937,4
73,4368782,3
82,6867535,2
63,4937070,4
68,6871830,4
41,6833078,3
100,6861563,4
61,6871127,3
23,6863797,3
83,6903050,3
14,6876451,3
23,6866528,3
17,6836930,4
30,6773015,3
54,5159948,3
5,5147985,3
3,6898900,3
12,6855343,3
75,6835628,3
21,6902005,3
44,6858847,3
59,6831552,3
58,6830334,3
73,6864278,3
2,6852281,4
17,6867147,2
11,6892484,3
50,6872374,4
28,3820274,2
90,6842164,3
38,6890486,3
48,6880936,3
94,6857666,3
91,6842164,4
77,6865681,3
37,6862218,3
52,6896016,3
88,6852611,3
52,6856947,2
71,6848012,3
95,6844208,4
68,6832547,2
2,6850754,4
90,6863716,3
34,5524062,3
40,6880165,2
87,6879335,2
76,6894197,3
25,6857658,3
17,6694466,2
38,6865762,4
68,4574227,3
29,6905992,3
98,6863372,2
32,6856782,3
38,6872474,3
66,3187680,4
68,4900066,3
97,6854356,3
41,702205,3
28,6829467,3
95,6867994,3
6,6839081,3
51,6684004,3
72,4648239,3
99,6830628,3
11,6846093,4
22,6867508,3
64,6851792,4
41,6828826,3
60,2469204,3
40,6875636,3
23,1423890,3
5,6882846,3
5,1679149,3
78,6902200,3
77,6853244,3
7,6858352,3
3,6872317,3
77,6872290,3
11,6859329,3
26,6899105,3
48,6859207,3
66,6892073,3
74,2395976,2
50,6837933,2
74,6874555,3
41,6882225,3
63,6860935,4
32,5874939,3
46,5524062,3
66,1802633,2
59,6886035,3
40,6850743,3
90,4530245,2
19,6856443,3
83,6868827,3
92,6880952,2
65,6892728,3
29,6859457,2
13,6906766,3
49,6882712,4
25,6835774,4
61,6829030,3
71,6900650,3
27,5060289,3
87,6875555,2
6,6864952,4
21,2499779,3
93,6847599,3
29,6871766,3
32,6879446,2
82,6868226,4
85,5128962,3
15,6863599,3
90,4648239,3
99,6834205,3
66,1449603,2
33,6896845,3
15,6863826,3
72,3938399,3
31,4521122,3
28,2711856,4
48,3941281,3
67,6869068,3
98,6871072,3
14,6896598,2
22,6845505,3
4,6886109,3
64,6859207,3
48,6900614,3
62,4236557,3
2,6850320,3
84,6866687,3
8,6871865,3
54,6900601,2
10,1952663,2
3,6906766,3
14,6882699,3
9,6871127,3
83,6883577,2
84,6889089,3
52,4715672,3
49,3919763,2
60,6866290,3
12,6892847,4
13,6868367,3
54,6892791,3
62,6893951,3
38,6851509,3
11,5935131,3
23,6883121,3
17,4073268,3
69,6885145,3
24,6894643,3
21,6750612,3
42,6871454,3
74,5141712,3
93,6864716,3
83,6864726,3
63,4530245,3
31,6859194,4
29,6859263,3
72,6857611,3
62,6861975,3
47,6835774,3
11,6835774,3
47,2511002,3
88,6878990,3
4,5400888,3
78,6892159,3
63,4381478,3
15,6850087,3
9,5141712,3
39,6898541,3
29,6850039,3
56,3230169,3
30,6939870,3
65,6750612,2
48,6840157,3
53,6850802,2
17,4537222,2
62,6868827,4
21,3897231,2
27,6855408,3
16,5788742,4
93,4518328,3
89,4243158,3
48,6887418,4
84,4073268,3
65,1677973,2
96,6868776,3
89,6905743,2
72,6871766,3
46,6866667,2
14,6874301,3
69,4442777,3
59,6856936,3
24,6905012,2
95,6850525,2
97,4629204,4
85,6832422,4
33,6871865,3
32,6862570,3
50,3673946,3
31,6873455,2
68,6853030,3
39,6870291,4
61,6923391,3
54,6863372,4
75,6829342,3
72,6877117,3
81,6883766,2
42,6720333,2
46,1849231,3
27,6849890,3
9,6859194,3
87,1952663,3
64,6896630,4
98,6856946,3
40,6097081,3
67,6892159,3
69,6854868,3
73,6856432,3
86,6872738,3
26,6339402,3
38,5037112,3
12,6865294,4
96,6852405,4
36,4243158,2
96,4794161,2
59,6878881,3
55,6905992,3
2,6863599,3
4,6847465,3
20,6867357,3
20,6858056,3
84,6842038,2
26,6903688,3
36,6887945,3
71,6863372,4
25,4593451,3
98,6882140,2
23,6906436,4
56,6875555,3
60,4276676,3
59,6613014,4
68,6829030,4
4,6865180,4
71,6837621,4
54,5796198,3
5,6844922,3
63,6830334,4
85,4551326,4
6,6875521,3
27,6869806,3
18,6897810,3
5,6834502,3
25,6879712,3
56,6833504,2
29,6871953,3
65,1679149,3
43,3187680,3
32,2597761,4
94,4423657,3
76,2597761,3
15,6846440,2
12,6864138,3
67,6847707,3
70,6835696,3
72,6772181,3
67,4418404,3
40,6886801,4
68,2724209,4
30,6834373,3
61,6875424,3
27,6880193,4
30,6841206,4
3,6871269,3
59,3945272,3
53,6885145,2
55,3679919,4
92,6843983,3
40,6861975,3
34,6864742,4
75,6832547,4
8,6856432,2
35,6874395,3
33,6684004,3
47,5788742,3
75,4401729,4
23,6829499,3
33,6848018,3
23,6854298,3
29,6867357,4
98,6893361,3
28,6829316,4
82,6864726,4
81,6851023,3
11,6834615,3
61,6871072,2
61,6692468,3
92,6850039,3
86,4571467,2
98,6901379,4
31,6646678,3
64,6840157,3
61,6868911,4
40,6935109,3
64,6858670,2
26,6880944,3
6,6866667,3
95,1677973,3
65,6852347,4
99,6872162,3
71,4545047,3
11,4409464,3
86,6908836,2
92,6883121,4
65,6842555,4
38,6900601,4
58,6842038,4
71,1423890,3
76,6881494,3
19,6866919,3
72,6864038,4
81,6912539,3
11,6845500,2
98,6869449,4
73,6858253,3
50,6833589,3
47,6829467,2
44,6905536,4
6,6883990,3
25,6882270,3
42,6871953,2
8,6879271,3
38,6873908,2
14,6873025,2
39,6886568,2
73,6880165,3
92,3567996,3
74,6860935,3
23,6892791,4
10,6884459,3
93,6871688,3
95,4546282,4
86,6844306,2
69,6863631,2
52,6870901,3
69,6831709,3
84,6855389,2
38,6852347,3
64,6860275,4
16,6892159,3
35,5735279,3
77,6834272,3
45,6829286,3
63,6884751,2
2,6829046,4
89,6886034,4
95,6840301,3
36,6845505,3
85,6883577,4
51,6875329,3
45,6886521,4
12,5765377,3
56,6874301,3
99,6882270,3
88,2558993,2
2,6879014,3
34,6864402,3
91,5354741,3
72,5874939,2
8,6692468,3
91,6846440,3
12,6905742,2
97,4606196,4
57,6865770,2
33,6865422,3
71,6838088,4
33,6852669,3
35,6872738,3
56,6829256,3
81,6872285,4
50,6844505,4
20,5935131,3
9,6874395,3
73,6869652,3
75,6876471,3
25,6905742,3
87,6858253,3
32,6838792,3
39,6843983,2
45,6877276,4
52,6035232,3
79,6867357,3
36,6896016,3
11,1598893,3
41,6829046,3
88,6887446,3
6,6897590,2
43,6886801,4
1,6852611,3
97,1681219,3
8,6860275,2
100,6870100,3
50,6871953,3
27,6871060,3
70,6863599,3
91,702205,3
42,964827,4
61,4860055,3
41,6892050,3
42,6858816,3
36,6851023,4
78,6834013,2
62,6843983,3
63,5773859,2
29,6839240,3
1,6887516,3
21,5796507,3
57,6862557,3
11,6856947,3
22,6877642,4
40,6872738,3
71,6874760,3
7,6883990,3
82,6864716,4
83,4168310,3
91,6936420,4
3,6895906,3
85,6915757,3
23,6899335,4
36,1714850,3
37,6863826,2
83,6879826,4
14,702205,3
6,6838166,3
28,6829989,3
94,6840301,3
42,6887516,3
93,6844500,4
16,4276676,3
70,6843951,3
26,4724943,2
65,6884751,4
69,6877117,3
99,6859329,3
58,6862218,3
32,6886754,3
67,2993997,2
6,6876705,2
67,6893285,3
54,6861800,3
30,6892063,3
76,6926400,3
10,6855389,4
4,6898541,3
20,6855118,3
9,4995817,2
58,6492497,3
58,6881806,3
36,6833482,3
7,6853185,3
15,6847174,2
46,5222018,3
75,6501645,3
51,6842555,2
59,3673946,4
17,6864726,2
8,3297820,3
17,6857976,3
96,4236557,4
87,6890749,3
20,5262224,2
70,6895391,2
9,6904190,3
65,5222018,3
23,6857666,4
94,5005333,2
55,6863372,2
16,6861868,3
25,6547046,3
39,6864674,2
78,1677973,3
88,6854967,2
22,6870291,4
26,6893285,4
87,4421267,3
52,6893285,3
39,3406886,3
16,3806559,3
42,3462163,3
81,6901904,3
45,6834451,3
9,940491,3
88,6871688,3
8,4533304,3
4,6873541,3
60,6851435,3
92,6874760,2
44,6893361,2
7,4538467,3
75,6859457,4
49,4574190,3
72,4081528,3
67,6831317,3
6,6907945,3
88,6871779,4
48,6862732,3
2,3551697,2
80,6840157,3
7,4342104,4
1,6858352,3
47,5913617,3
16,6840301,3
85,4379916,3
59,5141208,3
95,5478393,2
25,6853641,3
46,3992105,3
78,6881494,3
36,6872317,3
21,6866991,4
27,6870109,3
5,6863599,3
28,6918977,2
68,4090621,3
3,5641240,2
7,5533296,4
49,6856947,3
48,6839902,4
91,6832422,3
13,6857113,2
44,2710406,4
69,4954504,4
85,4878562,3
61,6848012,3
31,5872818,2
98,5557913,4
5,6834206,4
72,6899062,3
68,6854370,3
14,4469459,4
5,6887456,4
78,5774310,4
73,6914349,3
54,6892847,2
41,6882172,3
44,6867855,3
15,4667284,3
13,6907945,3
39,6853413,3
13,1206020,2
100,6864540,4
96,6876350,4
42,6864952,4
56,6339402,3
35,6829467,4
72,6864074,3
85,6871269,2
13,6829369,3
46,6894052,4
43,6065470,4
45,6855408,3
89,5852743,3
66,1681219,3
29,6871993,3
68,5939175,4
98,6838166,3
87,5262224,3
62,6892425,3
28,2675381,3
90,3551697,2
42,6871448,4
22,6874020,3
33,6864402,4
13,6888373,3
97,6854210,4
73,4526873,3
35,6863716,2
7,5899011,3
39,6867358,4
17,6905012,3
8,6834451,4
4,5407249,3
11,6832960,2
61,6840925,3
58,6859420,3
14,6833719,3
15,6857278,3
49,6912539,3
62,6852667,2
55,4365000,2
99,6914349,3
43,3283538,3
35,6864074,2
78,6864138,3
16,6884255,3
75,5796507,3
21,6883577,3
60,6851798,3
24,1718792,2
68,6876350,3
69,4668036,3
17,3992105,3
52,5128962,3
7,4372309,2
59,6872924,2
37,5740101,4
57,2926988,3
63,1997270,2
79,6832547,3
34,6830161,3
72,6836982,2
9,6863720,2
91,6857643,3
61,6871205,4
38,4478315,3
27,6161288,3
97,6866150,3
66,6842038,3
12,6872551,4
77,6077214,3
46,6904190,3
49,6847488,3
56,6905452,3
84,6872285,3
100,6876209,2
17,6859329,4
51,6865762,3
28,6850525,3
25,6874301,3
43,6871454,2
38,6870130,2
48,6910133,3
37,4139783,3
81,6886521,2
21,6868226,2
38,6857320,3
44,6869296,3
84,6873455,3
42,6839437,2
54,4750135,3
34,4530710,3
50,6880952,4
34,3810884,2
40,6839902,3
27,6872924,3
62,6904552,3
94,6613014,2
74,6881688,3
69,6840833,2
46,4401729,4
37,4524396,3
82,6864402,4
94,6279380,3
8,6866290,2
13,4750135,4
83,6860275,2
10,6896028,4
55,4530245,4
70,6832851,4
36,6872162,3
61,5935131,3
21,6879826,4
61,3806559,2
73,6843103,3
94,6915757,4
80,6868732,3
39,6866403,3
74,6868367,4
42,6856288,3
58,4409464,3
8,6863479,3
9,6896630,2
85,4330674,3
95,6891445,4
2,4442777,3
10,6850442,3
9,6728259,3
75,6838616,3
71,6840301,4
27,6867357,2
1,6859194,3
57,1689979,4
73,978604,3
79,6087403,2
93,6887456,2
68,5248437,4
5,6880280,4
26,6879014,4
73,6857113,2
82,5367727,3
69,6692468,3
30,1802633,3
91,6832048,2
26,700885,4
33,6345925,2
29,6872162,2
5,6868776,3
63,6835084,2
20,1802633,4
83,4628149,3
26,3085196,3
82,6880195,3
98,5248437,2
8,2710406,3
81,2724209,2
84,6834205,3
88,6844922,3
82,6694466,3
62,6899062,2
32,6877485,3
41,6887945,3
21,3941281,3
92,4538448,3
52,6832048,3
61,4342104,3
87,6869068,3
98,5060289,3
44,6879826,3
73,6843351,3
77,6861800,3
78,6883766,4
34,4533837,3
13,6822277,2
95,6858533,2
50,6833831,3
97,3673946,3
64,4954504,3
34,6876471,3
98,6869068,4
6,6861975,2
41,6059228,4
48,6866461,3
20,6833831,3
68,5128962,3
82,5891844,3
19,5367727,2
36,6884932,4
81,6881806,4
90,6854047,4
52,2710406,3
40,6867855,4
65,4335052,4
42,6870100,3
88,4342104,3
31,6877659,3
16,6773015,4
30,6834113,2
44,6894643,3
70,5852743,3
19,6865049,4
39,4954504,3
40,6646678,2
10,4442777,2
92,6871823,3
96,6694977,2
31,6868118,4
87,5935131,3
96,6844505,3
48,6832960,3
1,4478315,3
37,6850760,4
55,6900650,2
85,5671435,3
90,4865899,3
100,6839902,2
91,3653178,3
93,6829467,3
66,6834113,3
93,6866403,3
67,6842258,4
61,6876114,3
34,5141208,3
88,6833719,4
80,5773859,3
94,6844500,3
91,3923303,4
1,4530720,3
14,6339402,4
24,6843351,3
43,6869097,3
33,6886568,2
99,6838679,2
9,6842258,3
26,5805353,3
1,6467765,3
60,6879014,3
56,6883990,4
40,6854572,3
23,6657449,3
62,6876114,2
74,6882225,3
52,6837831,3
91,5344852,4
29,5400888,3
61,6859263,4
77,6871993,3
79,6838679,3
85,6899335,3
87,4574190,3
8,3897231,4
15,6864726,3
21,2558993,4
88,6865488,3
34,5083373,2
87,6851629,3
25,6859263,3
94,6860366,3
88,6869097,2
36,4764921,2
99,6871269,3
83,6908347,3
96,6855118,2
62,6868502,2
3,6893951,3
66,6841206,2
38,6857364,3
35,6865692,3
76,5557913,3
82,4081528,4
45,6850087,3
12,1952663,3
83,6871454,3
71,6871034,3
35,6905743,3
49,6901904,4
15,6843760,3
77,6867358,3
4,2724209,3
16,3679919,3
22,6892484,3
95,5215932,3
53,4574227,4
60,6869068,3
70,6901379,3
46,4524396,3
59,5316001,3
65,6837933,3
50,5321059,2
68,1658898,3
29,6876471,3
11,5644983,3
2,940491,3
5,6843951,3
64,2708085,3
89,6886801,4
1,6874753,3
21,6684004,3
61,6843760,3
20,6897590,3
87,4606196,3
64,6832422,3
49,6842043,4
90,6895391,3
68,6870100,2
52,6844306,3
28,6853913,3
69,6862218,4
71,5735279,3
2,6883868,3
12,6493844,3
57,6850675,3
54,6838188,4
45,6882846,3
45,6853047,4
89,6839652,3
5,2568508,2
51,6841817,3
58,3522952,4
51,4276676,3
72,6874487,2
46,6869245,3
76,4335052,3
35,3673946,2
15,6859263,3
62,5570383,4
74,6838863,3
70,6900614,3
77,6855277,3
19,6864138,3
5,6877908,3
97,4606238,3
12,4865899,2
72,4084872,3
71,5874939,3
20,6874487,3
23,1762281,2
8,6873397,4
12,6834373,3
73,6888587,3
18,6869068,3
99,6868367,4
55,3604332,3
34,4574190,3
91,6858816,4
43,6862570,3
36,5262224,3
23,6870291,3
31,6880165,3
69,6939870,2
57,3171515,3
78,4530710,2
26,6829286,2
81,6867994,2
56,6854669,4
83,4023267,3
48,6892248,3
63,2357288,3
90,6868266,4
93,6861334,3
82,6892847,2
43,6877988,3
20,6862218,2
57,6870901,4
55,3241908,2
9,6851537,3
33,3941281,3
6,6201751,3
25,6868635,3
61,4593451,3
28,5891844,3
23,4906386,3
94,6877485,3
34,6857113,3
71,6848367,3
51,5349566,3
33,6872290,3
54,3930240,2
74,1285893,4
38,6882846,3
63,4771305,3
51,4995817,3
3,6879808,2
58,5641240,2
86,6874020,3
90,6850039,3
28,3653178,3
83,5407249,2
24,6866667,3
81,4655671,4
72,3806559,3
99,6838088,4
43,6837381,4
9,6840833,3
35,6853842,4
60,4554802,2
63,6840909,4
71,6885814,3
59,4607250,3
91,4594210,3
34,6851798,2
37,6859988,3
12,6837937,4
62,6832238,2
86,4084872,3
60,6874058,3
72,6858011,3
63,6838344,4
64,3462163,2
82,6832020,2
49,6869606,3
9,1376680,4
62,4084872,3
50,6837633,3
45,6903821,3
21,4519669,2
33,6636462,3
12,6838588,3
72,5639716,3
61,6854862,4
95,3278025,3
69,6841636,2
50,6880988,3
87,3870735,4
72,6869092,2
15,6865299,3
92,6863267,3
40,965670,3
79,6890914,2
92,6836562,3
90,6891937,4
61,6851969,2
44,4260822,3
30,6867716,3
90,4587455,4
76,6876209,2
37,6857007,4
76,5132862,4
50,6844768,2
3,4480750,3
42,6866797,3
87,4392370,2
86,6839455,4
61,5768656,3
94,6878079,3
7,6886929,4
12,1863768,2
86,6855286,4
82,6874608,3
93,6856614,2
61,5567269,3
18,4300053,3
52,4031121,3
36,5005763,3
14,6841745,3
41,6883067,2
21,6866135,4
92,6862366,3
39,5785633,2
95,6831439,2
37,1800517,3
70,6852598,4
70,6900734,4
33,4925380,3
23,6863070,4
87,6879276,4
25,5626646,2
74,6871467,3
61,6850115,3
44,6839652,4
29,6905452,3
57,4604861,4
68,4480750,3
88,6869980,3
37,6881870,3
100,4660108,2
43,6858915,3
46,6845499,3
33,4850648,3
54,6780168,2
85,6833078,3
87,6836859,3
76,6883491,3
100,6911011,2
2,6906436,2
47,6494282,3
77,6835008,4
84,1449603,2
42,5817718,4
22,6756638,4
33,6878613,3
86,6862339,4
59,2859245,4
38,6855384,3
73,6852095,3
37,6868355,3
30,6834391,2
95,6852379,3
39,6840574,2
35,5014403,2
47,6863041,2
21,6871038,2
45,4908385,3
24,6842183,3
4,6872965,2
37,3028446,3
79,6852611,2
79,6853243,2
90,6834391,3
64,3311694,4
21,2482777,4
10,5046972,3
44,6877244,3
1,6863928,3
50,6903821,2
80,6834677,2
87,6859220,4
51,6866542,3
65,6853842,2
7,6891527,4
35,5567269,2
80,1841305,3
71,6870940,3
89,6870975,3
56,6880338,4
28,1873526,3
10,6868266,3
54,2450203,4
39,6899649,4
57,3195479,3
25,6854147,3
85,6859485,3
70,2004594,4
25,4554802,3
74,6845374,4
51,6865551,2
98,3195479,3
35,5603359,3
76,6846615,2
59,6837870,3
86,6884289,3
30,6403526,4
55,6845499,3
17,6836761,3
93,4551326,3
9,6886357,3
55,3806559,3
40,6834901,3
91,5558601,3
4,6868054,3
37,6878720,4
55,3311656,2
32,6898488,3
35,6843992,3
59,6878720,3
45,6894367,3
8,6850132,2
82,1787453,2
99,6885185,3
80,6880735,3
15,6836859,4
50,4925380,4
57,6876435,2
87,5046972,3
39,1863768,3
41,6390258,3
3,6905452,4
24,6859207,3
78,6735840,4
62,6866983,3
51,4141358,2
94,6843136,2
41,4908385,4
79,6854553,2
67,5922817,2
95,6876209,4
42,2333318,3
2,4865899,3
81,6880682,3
63,6828931,3
59,6842557,4
80,6905324,3
93,6833482,3
70,6869166,3
73,6859207,2
87,6841745,2
70,6840867,3
73,6846916,3
100,5262224,4
49,6877837,3
14,6839910,4
31,6895266,4
47,4700960,3
65,4683467,3
18,6881612,4
66,6863631,3
37,6831988,3
17,6900988,3
82,6843992,3
77,6832422,4
19,6885843,3
21,4338110,3
52,6870988,2
14,5058695,4
38,6870975,3
93,6836197,2
72,6891937,3
100,6843136,3
73,6874301,3
75,938199,2
26,6837697,3
7,6883067,3
96,4420412,3
44,5727343,3
49,6888615,3
30,6906436,4
51,6865809,3
86,6892715,2
48,6860550,4
6,5037112,3
83,6857791,4
86,6874050,3
64,6862107,3
42,3865863,3
55,6833498,2
86,6866991,4
58,6842183,4
50,4102690,4
78,6864051,3
6,6866797,3
17,6864051,4
53,991943,3
60,6868266,3
60,2632999,4
92,3254850,3
80,6845318,3
80,6854553,3
38,4401312,3
91,6850170,3
12,4827119,3
100,5456625,3
66,4828103,4
24,4829930,3
85,6851413,3
24,2308961,2
21,6918604,3
48,6860317,3
96,5955074,2
35,6885269,3
87,6903050,4
76,6829602,3
42,6561292,3
41,1747075,3
67,6344847,3
66,6910876,3
52,6833482,3
57,6836601,3
89,6853030,3
55,6871978,4
15,6839435,2
21,6873497,3
41,6851413,3
95,6845952,3
55,4733661,3
8,1863768,4
48,6876451,2
58,2502354,3
40,4547439,3
23,4401312,3
7,6885446,3
26,6869009,3
47,6869606,2
59,6913219,3
94,682718,3
19,6860056,3
66,6892450,3
94,6874392,2
83,6839455,3
68,6903900,3
40,6868264,3
71,6756638,3
93,5100997,4
55,5594696,3
58,6879808,2
7,5891844,3
28,6877585,3
49,6835962,3
90,4956617,4
71,6865809,2
33,6878720,3
33,1787453,2
43,3278025,2
90,6837937,3
31,6845393,2
44,6853910,3
12,6892339,2
98,6852405,3
29,6870975,2
47,6868266,3
32,6858202,4
19,4606196,2
21,6874882,2
20,4526873,3
76,5222018,3
79,6881705,4
56,6847475,2
31,6831255,2
70,6831093,3
47,5130204,3
13,6852409,3
86,6845428,4
30,5362054,3
77,6841745,2
53,6858650,3
14,6862543,3
34,6842067,3
7,6885046,3
93,6901885,3
35,6886357,4
97,6840533,2
91,6883990,3
71,6899928,2
88,6862598,3
20,6889275,3
1,6877157,3
8,5603359,4
50,3971179,2
19,6886357,3
22,6903900,2
67,5100997,2
79,6829153,3
31,6838012,2
97,5456625,4
37,6879335,2
49,6947116,3
57,3975576,3
23,6894232,3
46,6834037,3
22,6840909,3
27,6830586,3
81,4381474,3
43,5590466,3
34,6899649,3
11,6877896,2
87,4678809,4
44,4411211,3
39,4481100,2
20,6899265,2
92,4632199,4
4,6872771,3
61,6900988,3
31,6894140,4
31,6843992,2
26,6829175,2
21,6853842,2
31,6872296,3
63,4850648,3
71,6857700,2
63,6834037,3
99,2800546,3
80,6907729,3
68,6877117,3
26,2614878,4
57,6892456,3
83,6867650,3
52,6839435,4
37,4607250,3
89,6889956,3
81,6899765,4
99,6866927,3
80,6903900,3
14,4441711,2
81,2614878,3
60,6889802,3
11,6876451,3
52,6859631,2
92,6858345,3
65,6878720,2
29,6859220,3
95,6863070,3
38,5856192,3
34,6886129,3
87,6858650,3
16,6852409,2
39,6868732,3
74,6856560,2
73,6871738,4
100,3568153,3
18,6834391,3
51,1668771,3
84,5119447,2
15,6403526,3
48,6834616,3
28,6854799,3
3,6843374,3
97,6904471,3
93,6879276,3
38,2800546,3
66,6853260,2
34,6840740,4
32,6866150,4
27,6874546,3
98,4530245,3
75,6834677,3
59,6847921,3
53,6870975,4
76,6838679,4
85,6903900,3
62,6865097,3
44,5773859,3
32,6841120,3
56,4262273,4
33,4530245,2
16,6906436,3
100,6862366,3
61,6901493,2
58,6862557,3
35,6831988,2
42,5027715,3
68,5456625,3
24,6845393,3
92,6853247,3
88,6847829,3
14,4393974,3
97,6876644,2
9,2311739,2
68,6772181,2
95,4141358,3
66,3975576,3
59,6892715,3
49,1802633,3
69,6866528,3
6,6860550,4
80,3960224,3
85,4840107,3
68,6883669,3
75,6863746,4
43,1712154,3
80,6843374,3
5,6893417,2
50,6867650,2
32,5773859,2
95,4197548,2
39,6829497,3
50,4690847,3
96,4694301,3
61,5109993,3
93,6839455,3
8,6839910,3
75,2308961,3
35,6908283,3
79,6863482,3
22,6872266,3
75,6829497,2
31,6870148,3
37,6866797,3
33,6390258,3
44,4568043,4
9,6862524,3
85,2328895,4
41,6885761,3
92,6898328,3
83,6869009,3
53,6027864,4
84,2001921,2
40,6851380,3
80,3555670,4
37,6890963,4
76,3806559,3
95,6845393,2
35,2433227,2
95,2450203,3
3,6869009,3
40,6886754,3
19,6874392,3
30,6884578,4
48,6831877,3
94,6864392,2
46,6865097,3
94,6862524,2
20,6872076,3
94,6877017,3
55,2004594,4
11,6831877,2
96,6907729,3
77,6884680,2
9,4931223,3
63,4683467,3
11,6862339,3
72,5664308,3
98,3311694,3
3,4262273,3
93,6881705,3
6,6885058,3
30,6834037,4
24,6896724,3
57,2859245,3
22,6881328,3
68,2447821,4
77,6888270,4
12,4325028,3
42,6882327,2
64,6894367,3
21,5922817,4
52,6899906,3
23,6867133,3
43,2482777,2
8,6866983,3
93,6874058,4
22,4392370,2
25,4587455,3
24,2301646,3
49,6899928,3
75,6834570,3
63,6853519,2
60,6838018,4
69,6873196,4
96,6884276,3
25,6863403,2
9,6885446,3
68,6864051,3
62,6889275,3
66,6857007,3
74,6892312,3
84,4369096,2
82,6855402,3
74,2450203,2
68,4031121,2
89,4481100,3
47,6908683,4
49,6866150,3
11,6847488,4
58,6866528,3
80,6877117,3
53,5262224,3
6,6889239,3
35,6879240,3
8,6862598,3
33,4289358,4
74,6875292,3
1,938199,4
96,6888310,2
84,6842570,2
9,6846615,3
13,6843992,2
21,4925380,3
4,6845428,3
84,6862107,3
66,4392370,4
90,5882333,4
21,6877705,4
34,6872266,3
59,6901939,3
68,6906766,2
58,5558601,4
94,6888615,3
60,6866983,3
68,5109993,3
15,6885761,3
51,6895872,3
96,6887268,2
67,6845393,3
4,4663867,3
88,6883052,3
68,6870970,3
4,6866095,3
76,6886698,3
89,6892484,4
11,4030952,3
88,6895391,3
25,6901379,3
72,4354649,3
85,6901885,3
21,6843528,3
72,6869172,3
98,6884680,3
71,2859245,3
22,6885814,3
60,6880491,3
83,6863267,3
73,6850170,4
81,6852001,3
79,2449608,2
95,6831963,3
